넘버,이름,사용료 항목,사용료 내역,요금
765,칠량자연공원묘원,석실 봉안묘(기간없음),1기당(33㎡),"10,000,000 원"
765,칠량자연공원묘원,석실 봉안묘(기간없음),1기당(33㎡),"3,000,000 원"
765,칠량자연공원묘원,봉안담(기간없음),1위,"800,000 원"
765,칠량자연공원묘원,봉안담(기간없음),1위,"800,000 원"
766,충주공원묘원,사용료,평당,"650,000 원"
766,충주공원묘원,관리비,"연,평당(5년분부과)","12,000 원"
766,충주공원묘원,매장비,일반,"1,400,000 원"
766,충주공원묘원,매장비,특수,"1,700,000 원"
766,충주공원묘원,묘테석,일반,"880,000 원"
766,충주공원묘원,상석,일반,"770,000 원"
766,충주공원묘원,사초비,일반,"300,000 원"
766,충주공원묘원,사초비,일반사초외 특수한경우,"500,000 원"
766,충주공원묘원,개장청소비,본인페기물처리시 비용없음,"300,000 원"
766,충주공원묘원,식당사용료,음식제공은 하지않음,"120,000 원"
767,경주공원묘원,사용료,"287,374원/1㎡(950,000원/1평)","287,374 원"
767,경주공원묘원,관리비,"3,933원/1㎡(13,000원/1평)","3,933 원"
767,경주공원묘원,장례비,3.3058㎡(1평당),"400,000 원"
768,함양군구룡공설공원묘지 봉안묘,평장(관내)  15년간,사용료,"100,000 원"
768,함양군구룡공설공원묘지 봉안묘,평장(관내)  15년간,관리비,"75,000 원"
768,함양군구룡공설공원묘지 봉안묘,평장(관외)  15년간,사용료,"300,000 원"
768,함양군구룡공설공원묘지 봉안묘,평장(관외) 15년간,관리비,"75,000 원"
768,함양군구룡공설공원묘지 봉안묘,봉안탑(관내)  15년간,사용료,"50,000 원"
768,함양군구룡공설공원묘지 봉안묘,봉안탑(관내)  15년간,관리비,"75,000 원"
768,함양군구룡공설공원묘지 봉안묘,봉안탑(관외)  15년간,사용료,"100,000 원"
768,함양군구룡공설공원묘지 봉안묘,봉안탑(관외)  15년간,관리비,"75,000 원"
769,석계공원묘원,묘지 사용료,평당,"950,000 원"
769,석계공원묘원,년간 관리비,평당,"17,000 원"
769,석계공원묘원,1.5평형,매장석물,"2,750,000 원"
769,석계공원묘원,3평형,매장석물,"4,950,000 원"
769,석계공원묘원,5평형,매장석물,"9,050,000 원"
769,석계공원묘원,평장 봉안묘,석물,"2,750,000 원"
769,석계공원묘원,개장정리비,1.5평,"300,000 원"
770,포천 천주교 평화묘원,묘지분양(합장),묘지분양(합장형),"4,470,000 원"
770,포천 천주교 평화묘원,묘지석재비(합장),"묘비, 묘태(합장형)","2,050,000 원"
770,포천 천주교 평화묘원,묘지관리비(합장),묘지관리비(합장형) 15년분,"1,545,000 원"
770,포천 천주교 평화묘원,묘지작업비(합장),"묘지작업비(합장형) 잔디,봉분,외","1,020,000 원"
770,포천 천주교 평화묘원,묘지분양(단장),묘지분양(단장형),"2,980,000 원"
770,포천 천주교 평화묘원,묘지석재비(단장),"묘비, 묘태(단장형)","1,850,000 원"
770,포천 천주교 평화묘원,묘지관리비(단장),묘지관리비(단장형) 15년분,"1,005,000 원"
770,포천 천주교 평화묘원,묘지작업비(단장),"묘지작업비(단장형) 잔디, 봉분 외","920,000 원"
771,평창군공설묘지,공설묘지 사용료,단장-사용료,"747,000 원"
771,평창군공설묘지,공설묘지 사용료,단장-관리비,"240,000 원"
771,평창군공설묘지,공설묘지 사용료,합장-사용료,"1,095,000 원"
771,평창군공설묘지,공설묘지 사용료,합장-관리비,"360,000 원"
772,개나리추모공원,묘지사용료,3.3㎡ / 평,"724,000 원"
772,개나리추모공원,묘지관리비,3.3㎡ / 평 / 년,"14,000 원"
772,개나리추모공원,묘지사용료,3.3㎡ / 평,"1,066,000 원"
772,개나리추모공원,묘지관리비,년,"24,000 원"
773,조양공원,묘지관리,3.3m2당/1년,"12,000 원"
773,조양공원,유연납골,10년간,"280,000 원"
773,조양공원,무연납골,10년간,"50,000 원"
773,조양공원,묘지대,3.3m2당,"1,000,000 원"
773,조양공원,유연납골,1기당,"50,000 원"
773,조양공원,무연납골,1기당,"25,000 원"
774,진천군공설묘지,관내 거주자 단장,30년(15년1회연장가능),"327,000 원"
774,진천군공설묘지,관내 거주자 단장,30년(15년1회연장가능),"201,000 원"
774,진천군공설묘지,관내 거주자 합장,30년(15년1회연장가능),"528,000 원"
774,진천군공설묘지,관내 거주자 합장,30년(15년1회연장가능),"226,000 원"
774,진천군공설묘지,관외 거주자 단장,30년(15년1회연장가능),"425,000 원"
774,진천군공설묘지,관외 거주자 단장,30년(15년1회연장가능),"261,000 원"
774,진천군공설묘지,관외 거주자 합장,30년(15년1회연장가능),"686,000 원"
774,진천군공설묘지,관외 거주자 합장,30년(15년1회연장가능),"294,000 원"
775,태백공원묘원,단장(하절기),매장,"2,273,000 원"
775,태백공원묘원,단장(하절기),"매장-기초수급자,국가유공자","1,650,000 원"
775,태백공원묘원,단장(동절기),매장,"2,493,000 원"
775,태백공원묘원,단장(동절기),"매장-기초수급자,국가유공자","1,870,000 원"
775,태백공원묘원,합장(하절기),매장,"2,844,000 원"
775,태백공원묘원,합장(하절기),"매장-기초수급자,국가유공자","1,930,000 원"
775,태백공원묘원,합장(동절기),매장,"3,064,000 원"
775,태백공원묘원,합장(동절기),"매장-기초수급자,국가유공자","2,150,000 원"
776,천주교소화묘원,20년 매장 사용료(조성비별도),"3,3m2","800,000 원"
776,천주교소화묘원,관리비(년)20년 선납,"3,3m2","10,000 원"
776,천주교소화묘원,봉안 시설,"1기(2구, 부부합장) 20년 사용","3,000,000 원"
776,천주교소화묘원,봉안 시설,"묘원 운영 유지비, 도로보수, 벌초 등 (20년 선납)","1,000,000 원"
777,애향묘지,재외동포묘역 (평장) 이용료,제주자치도에서 출생한 재외동포 및 그 배우자,"30,000 원"
777,애향묘지,재외동포묘역 (평장) 관리비,제주자치도에서 출생한 재외동포 및 그 배우자,"170,000 원"
777,애향묘지,재외동포묘역 (평장) 이용료,제주자치도에서 출생한 재외동포 및 그 배우자,"50,000 원"
777,애향묘지,재외동포묘역 (평장) 관리비,제주자치도에서 출생한 재외동포 및 그 배우자,"250,000 원"
777,애향묘지,재외동포묘역 (봉안묘) 이용료,제주자치도에서 출생한 재외동포 및 그 배우자,"50,000 원"
777,애향묘지,재외동포묘역 (봉안묘) 관리비,제주자치도에서 출생한 재외동포 및 그 배우자,"250,000 원"
777,애향묘지,이북도민묘역 이용료,제주자치도에 거주하는 자 중 군사분계선 이북지역에서 출생한 자(이하 '이북도민'이라 한다) 및 그 배우자,"50,000 원"
778,천주교평내공원묘원,매장묘사용료(분양중지중),9.9㎡(3평),"1,000,000 원"
778,천주교평내공원묘원,매장묘관리비(연),3.3㎡,"6,000 원"
778,천주교평내공원묘원,매장묘사용료(분양중지),9.9㎡,"1,000,000 원"
778,천주교평내공원묘원,매장묘관리비,3.3㎡,"6,000 원"
778,천주교평내공원묘원,장례작업비,1인매장,"500,000 원"
778,천주교평내공원묘원,개장작업비,1인개장,"500,000 원"
778,천주교평내공원묘원,개장작업비,2인(합장)개장,"800,000 원"
779,재림공원묘원,묘지 사용료  (3평  기준),1 평당,"1,250,000 원"
779,재림공원묘원,잔 디,매장시 잔디 식재비,"300,000 원"
779,재림공원묘원,5년 관리비,매장시 5년(1년 4만원)관리비 선납,"200,000 원"
779,재림공원묘원,1년 관리비,5년후 3평 기준,"40,000 원"
779,재림공원묘원,비 석,오석 비석 55*38*10 글자와 설치비 포함,"450,000 원"
779,재림공원묘원,장 대,가로 121 *세로 164 설치비 포함,"340,000 원"
779,재림공원묘원,작업 인건비,"매장시 인력 2명 * 250,000원","500,000 원"
780,백란공원묘원,묘지사용료,3.3 평방미터,"1,600,000 원"
780,백란공원묘원,년간관리비,3.3 평방미터,"22,000 원"
780,백란공원묘원,미사용관리비반환,"유골 이장 개장시 사용료 반환은 없으며, 선납관리비는 미경과일수 해당금액 묘주에게 반환",0
781,영동공원묘원,매장묘지(사용료),평당,"300,000 원"
781,영동공원묘원,매장묘지(관리비),기당,"70,000 원"
781,영동공원묘원,납골묘지(사용료),평당,"650,000 원"
781,영동공원묘원,납골묘지(관리비),10평당,"70,000 원"
781,영동공원묘원,단장,1기,"4,100,000 원"
781,영동공원묘원,합장,1기,"5,100,000 원"
782,매화공원묘지,사용료(단장),15년,"70,000 원"
782,매화공원묘지,매장비(단장),15년,"158,900 원"
782,매화공원묘지,관리비(단장),15년,"153,750 원"
782,매화공원묘지,사용료(합장),15년,"105,000 원"
782,매화공원묘지,매장비(합장),15년,"198,620 원"
782,매화공원묘지,관리비(합장),15년,"208,200 원"
783,천주교세종로묘원,묘지사용료,9.92m2,"900,000 원"
783,천주교세종로묘원,묘지관리비,3.3m2,"5,000 원"
783,천주교세종로묘원,평장묘지분양금액,3.3m2,"7,000,000 원"
783,천주교세종로묘원,평장묘지관리비,3.3m2,"30,000 원"
784,천보묘원(매장),관리비(매장) 3평,10000 원* 평*45Y,"1,350,000 원"
784,천보묘원(매장),관리비(매장) 6평,10000 원* 평*45Y,"2,700,000 원"
784,천보묘원(매장),관리비(납골),210000원/20년,"210,000 원"
785,세종시공설묘지,일반묘지,사용료,"90,000 원"
785,세종시공설묘지,일반묘지,관리료,"110,000 원"
785,세종시공설묘지,일반묘지,비석대,"805,000 원"
785,세종시공설묘지,국가유공자묘지,사용료,0
785,세종시공설묘지,국가유공자묘지,관리료,0
785,세종시공설묘지,국가유공자묘지,비석대,"805,000 원"
786,정선하늘공원,단장(6.3㎡),매장분묘 (정선군민만 가능),"923,000 원"
786,정선하늘공원,합장(8.1㎡),매장분묘 (정선군민만 가능),"1,200,000 원"
786,정선하늘공원,봉안묘(12기 : 10㎡),봉안묘 (정선군민만 가능),"1,476,000 원"
786,정선하늘공원,연장 사용료,단장,"300,000 원"
786,정선하늘공원,연장 사용료,합장,"390,000 원"
786,정선하늘공원,연장 사용료,봉안묘,"480,000 원"
787,청구공원,묘지관리비,평당,"12,000 원"
787,청구공원,묘지사용료,평당,"1,000,000 원"
787,청구공원,봉안당,1기/15년,"1,500,000 원"
787,청구공원,봉안묘,2기형 (6.6m2),"6,000,000 원"
787,청구공원,봉안묘,"2기형(특,6.6m2)","7,000,000 원"
788,천주교안성추모공원(묘원),매장(단장),봉분설치비용 별도,"8,900,000 원"
788,천주교안성추모공원(묘원),매장(합장),봉분설치비용 별도,"17,800,000 원"
788,천주교안성추모공원(묘원),매장,의무관리비 없음,0
788,천주교안성추모공원(묘원),매장사용료(99년 이후),미사용시 원금환불,0
788,천주교안성추모공원(묘원),매장사용료(99년 이전),{(03년도기준금액-예약금액)/2}+예약금액,0
789,광주남동성당 천주교공원묘지,묘지대,5.4m2,"820,000 원"
789,광주남동성당 천주교공원묘지,조성비,묘지사용면적 기준 조성비,"540,000 원"
789,광주남동성당 천주교공원묘지,매장비,신규안장,"600,000 원"
789,광주남동성당 천주교공원묘지,비석대(와비),화강석 가로(72cm)세로(45cm)높이(8cm),"600,000 원"
789,광주남동성당 천주교공원묘지,관리비,1년 관리비 및 벌초대금,"50,000 원"
790,천주교서울대교구 청량리다볼산묘지,평장묘 묘지사용료,3.3m2,"3,500,000 원"
790,천주교서울대교구 청량리다볼산묘지,매장묘지 사용료,3.3m2,"10,000 원"
790,천주교서울대교구 청량리다볼산묘지,평장묘 관리비,3.3m2,"20,000 원"
791,안동추모공원(묘지),서구형 3단,"관리비5년,사용료,조성비,석물(각자비별도)","9,680,000 원"
791,안동추모공원(묘지),서구형 특 3단,"관리비5년,사용료,조성비,석물(각자비별도)","10,580,000 원"
791,안동추모공원(묘지),서구형 특대 3단,"관리비5년,사용료,조성비,석물(각자비별도)","11,980,000 원"
791,안동추모공원(묘지),서구형 특대 합장묘,"관리비5년,사용료,조성비,석물(각자비별도)","13,580,000 원"
792,천자봉공원묘원,묘지사용료,1평당,"890,000 원"
792,천자봉공원묘원,관리비,1평/년,"15,000 원"
793,홍천군공설묘원,분묘- 합장,분묘- 합장,"1,500,000 원"
793,홍천군공설묘원,분묘- 합장,분묘- 합장-국가유공자,0
793,홍천군공설묘원,분묘- 단장,분묘- 단장,"1,125,000 원"
793,홍천군공설묘원,분묘- 단장,분묘- 단장-국가유공자,0
793,홍천군공설묘원,봉안묘,봉안묘,"375,000 원"
794,이천시대월공설공원묘지,묘지사용료,1기당 기준면적 (6.6㎡),"200,000 원"
794,이천시대월공설공원묘지,묘지관리비,1기당 기준면적 (6.6㎡),"250,000 원"
794,이천시대월공설공원묘지,연장사용료,현행금액 징수,"200,000 원"
794,이천시대월공설공원묘지,연장관리비,현행금액 징수,"250,000 원"
795,광대리공설공원묘지,공설공원묘지 사용료(단장),"이용자격:여주시민, 15년","150,000 원"
795,광대리공설공원묘지,공설공원묘지 관리비(단장),"이용자격:여주시민, 15년","150,000 원"
795,광대리공설공원묘지,공설공원묘지 사용료(합장),"이용자격:여주시민, 15년","225,000 원"
795,광대리공설공원묘지,공설공원묘지 관리비(합장),"이용자격:여주시민, 15년","225,000 원"
796,자월리공설묘지,공설묘지 사용료(단장),이용자격:옹진군민 사용기간:15년,"60,000 원"
796,자월리공설묘지,공설묘지 관리비(단장),이용자격:옹진군민 사용기간:15년,"30,000 원"
796,자월리공설묘지,공설묘지 사용료(합장),이용자격:옹진군민 사용기간:15년,"90,000 원"
796,자월리공설묘지,공설묘지 관리비(합장),이용자격:옹진군민 사용기간:15년,"45,000 원"
