시설종류,순번,장사시설명,품목분류,품목,규격,금액
봉안시설,348,에덴추모공원,부부단,B관,부부2단,6000000
봉안시설,349,에덴추모공원,부부단,B관,부부1단,5000000
봉안시설,350,에덴추모공원,개인단,B관,정면개인10단,2000000
봉안시설,351,에덴추모공원,개인단,B관,정면개인9단,2300000
봉안시설,352,에덴추모공원,개인단,B관,정면개인8단,3000000
봉안시설,353,에덴추모공원,개인단,B관,정면개인7단,3400000
봉안시설,354,에덴추모공원,개인단,B관,정면개인6단,4000000
봉안시설,355,에덴추모공원,개인단,B관,정면개인5단,5500000
봉안시설,356,에덴추모공원,개인단,B관,정면개인4단,5200000
봉안시설,357,에덴추모공원,개인단,B관,정면개인3단,4600000
봉안시설,358,에덴추모공원,개인단,B관,정면개인2단,3600000
봉안시설,359,에덴추모공원,개인단,B관,정면개인1단,3000000
봉안시설,360,에덴추모공원,부부단,B관,정면부부10단,3800000
봉안시설,361,에덴추모공원,부부단,B관,정면부부9단,4200000
봉안시설,362,에덴추모공원,부부단,B관,정면부부8단,5000000
봉안시설,363,에덴추모공원,부부단,B관,정면부부7단,6500000
봉안시설,364,에덴추모공원,부부단,B관,정면부부6단,7500000
봉안시설,365,에덴추모공원,부부단,B관,정면부부5단,9500000
봉안시설,366,에덴추모공원,부부단,B관,정면부부4단,9000000
봉안시설,367,에덴추모공원,부부단,B관,정면부부3단,8500000
봉안시설,368,에덴추모공원,부부단,B관,정면부부2단,6800000
봉안시설,369,에덴추모공원,부부단,B관,정면부부1단,5500000
봉안시설,370,에덴추모공원,개인단,관리비,개인5년,250000
봉안시설,371,에덴추모공원,개인단,관리비,개인10년,450000
봉안시설,372,에덴추모공원,부부단,관리비,부부5년(2인기준),500000
봉안시설,373,에덴추모공원,부부단,관리비,부부10년(2인기준),900000
봉안시설,374,에덴추모공원,개인단,2B관,개인9단,2500000
봉안시설,375,에덴추모공원,개인단,2B관,개인8단,3500000
봉안시설,376,에덴추모공원,개인단,2B관,개인7단,4000000
봉안시설,377,에덴추모공원,개인단,2B관,개인6단,5000000
봉안시설,378,에덴추모공원,개인단,2B관,개인5단,7000000
봉안시설,379,에덴추모공원,개인단,2B관,개인4단,6000000
봉안시설,380,에덴추모공원,개인단,2B관,개인3단,5500000
봉안시설,381,에덴추모공원,개인단,2B관,개인2단,4500000
봉안시설,382,에덴추모공원,개인단,2B관,개인1단,3500000
봉안시설,383,에덴추모공원,부부단,2B관,부부9단,3500000
봉안시설,384,에덴추모공원,부부단,2B관,부부8단,5500000
봉안시설,385,에덴추모공원,부부단,2B관,부부7단,6500000
봉안시설,386,에덴추모공원,부부단,2B관,부부6단,8500000
봉안시설,387,에덴추모공원,부부단,2B관,부부5단,12500000
봉안시설,388,에덴추모공원,부부단,2B관,부부4단,10500000
봉안시설,389,에덴추모공원,부부단,2B관,부부3단,9500000
봉안시설,390,에덴추모공원,부부단,2B관,부부2단,7500000
봉안시설,391,에덴추모공원,부부단,2B관,부부1단,5500000
봉안시설,392,여수시제1봉안당,개인단,사용료 및 관리비,최초 15년(관내),120000
봉안시설,393,여수시제1봉안당,부부단,사용료 및 관리비 ,최초 15년(관내),240000
봉안시설,394,여수시제1봉안당,개인단,사용료 및 관리비,최초 15년(관내) 국가유공자 및 수급자,60000
봉안시설,395,여수시제1봉안당,개인단,사용료 및 관리비,최초 15년(특례),500000
봉안시설,396,지장정사 연화대,안치실이용료,봉안당 안치료,1 기당,550000
봉안시설,397,지장정사 연화대,개인단,관리비(1년),관리비,10000
봉안시설,398,부산영락공원 봉안당,개인단,봉안당 사용료(부산광역시민),1기당 최초 15년,120000
봉안시설,399,부산영락공원 봉안당,개인단,봉안당 사용료(부산광역시민),1기당 연장 5년(1회),60000
봉안시설,400,부산영락공원 봉안당,개인단,봉안당 사용료(부산광역시민),1기당 연장 5년(2회),60000
봉안시설,401,부산영락공원 봉안당,개인단,봉안당 사용료(부산광역시민),1기당 연장 5년(3회),60000
봉안시설,402,광주영락공원 제1봉안당,개인단,관내,"사용료:28만원, 관리비:4만원 (15년단위,최장 45년 사용) / 관내기준 : 사망일 30일전 광주광역시에 주소를 두고 거주한 자",320000
봉안시설,403,광주영락공원 제1봉안당,개인단,전라남도,"사용료:60만원 , 관리비:4만원 (15년 단위, 최장 45년 사용)",640000
봉안시설,404,광주영락공원 제1봉안당,개인단,관외,"사용료:90만원, 관리비:4만원 (15년 단위, 최장 45년 사용)",940000
봉안시설,405,천안추모공원 봉안당,개인단,사용료(개인단),관내(15년),300000
봉안시설,406,천안추모공원 봉안당,부부단,사용료(부부단),관내(15년),400000
봉안시설,407,천안추모공원 봉안당,개인단,사용료(개인단),관외(15년),1000000
봉안시설,408,천안추모공원 봉안당,기타,사용료(무연묘),관내(5년),50000
봉안시설,409,천안추모공원 봉안당,기타,사용료(무연고),관내(10년),100000
봉안시설,410,영명각(서천군 공설봉안당),기타,사용료 및 관리수수료(10년간), ,150000
봉안시설,411,창원시립마산영생원,개인단,유연유골(관내),1구/15년,170000
봉안시설,412,창원시립마산영생원,개인단,유연유골(관외),1구/15년,1000000
봉안시설,413,창원시립마산영생원,기타,무연유골(관내),1구/10년,90000
봉안시설,414,창원시립마산영생원,개인단,무연유골(관외),1구/10년,300000
봉안시설,415,청솔공원 영생의집,개인단,봉안당(단장),관내(6월이상 거주),401000
봉안시설,416,청솔공원 영생의집,부부단,봉안당(합장),관내,803000
봉안시설,417,청솔공원 영생의집,개인단,봉안당,무연,267000
봉안시설,418,광양시공설봉안당 영세장,개인단,관내,"사용료, 15년 이용가능 3회 연장가능",120000
봉안시설,419,광양시공설봉안당 영세장,개인단,관내,"관리비, 15년 이용가능 3회 연장가능",60000
봉안시설,420,광양시공설봉안당 영세장,개인단,관외,"사용료, 15년 이용가능 3회 연장가능",430000
봉안시설,421,광양시공설봉안당 영세장,개인단,관외,"관리비, 15년 이용가능 3회 연장가능",60000
봉안시설,422,(재)영호공원,개인단,일반실 9단,기독교/불교/유교 ,1000000
봉안시설,423,(재)영호공원,개인단,일반실 8단,기독교/불교/유교,1600000
봉안시설,424,(재)영호공원,개인단,일반실 7단,기독교/불교/유교,2300000
봉안시설,425,(재)영호공원,개인단,일반실 6단,기독교/불교/유교,2800000
봉안시설,426,(재)영호공원,개인단,일반실 5단,기독교/불교/유교,3000000
봉안시설,427,(재)영호공원,개인단,일반실 4단,기독교/불교/유교,3000000
봉안시설,428,(재)영호공원,개인단,일반실 3단,기독교/불교/유교,3000000
봉안시설,429,(재)영호공원,개인단,일반실 2단,기독교/불교/유교,2500000
봉안시설,430,(재)영호공원,개인단,일반실 1단,기독교/불교/유교,1800000
봉안시설,431,(재)영호공원,개인단,특별실 9단,불교/유교,1300000
봉안시설,432,(재)영호공원,개인단,특별실 8단,불교/유교,2100000
봉안시설,433,(재)영호공원,개인단,특별실 7단,불교/유교,3000000
봉안시설,434,(재)영호공원,개인단,특별실 6단,불교/유교,3700000
봉안시설,435,(재)영호공원,개인단,특별실 5단,불교/유교,3900000
봉안시설,436,(재)영호공원,개인단,특별실 4단,불교/유교,3900000
봉안시설,437,(재)영호공원,개인단,특별실 3단,불교/유교,3900000
봉안시설,438,(재)영호공원,개인단,특별실 2단,불교/유교,3300000
봉안시설,439,(재)영호공원,개인단,특별실 1단,불교/유교,2400000
봉안시설,440,영호추모공원,개인단,봉안료(유연),"15년/1위당, 년관리비별도",800000
봉안시설,441,영호추모공원,부부단,봉안료(유연),15년/1위당 년관리비별도,1600000
봉안시설,442,영호추모공원,기타,봉안료(무연),10년/1위당,200000
봉안시설,443,예래원(봉안시설),기타,"사용료(봉안묘,평장묘)",㎡,373370
봉안시설,444,예래원(봉안시설),기타,"관리비(봉안묘,평장묘)","㎡, 1년",7670
봉안시설,445,예래원(봉안시설),기타,사용료(벽체형/회랑형 봉안묘),개인단,5500000
봉안시설,446,예래원(봉안시설),기타,사용료(벽체형/회랑형 봉안묘),부부단,9500000
봉안시설,447,예래원(봉안시설),기타,"관리비(벽체식,회랑형)","1위,1년",20000
봉안시설,448,예래원(봉안시설),기타,"안치비(봉안묘,벽체형/회랑형)",1회,110000
봉안시설,449,예래원(봉안시설),기타,안치비(평장묘),1회,330000
봉안시설,450,예산군추모의집 제1관,개인단,사용료(개인단),예산군에 계속 3년이상 주민등록이 되어 있는 자,250000
봉안시설,451,예산군추모의집 제1관,개인단,사용료(개인단),"예산군 6월이상 3년미만 주민등록이 되어 있는자, 6월이상 등록기준지가 되어 있는자",350000
봉안시설,452,예산군추모의집 제1관,개인단,사용료(개인단),예산군 이외 사용자,500000
봉안시설,453,예산군추모의집 제1관,개인단,관리비(개인단),예산군에 계속 3년이상 주민등록이 되어 있는 자,100000
봉안시설,454,예산군추모의집 제1관,개인단,관리비(개인단),"예산군 6월이상 3년미만 주민등록이 되어 있는자, 6월이상 등록기준지가 되어 있는자",150000
봉안시설,455,예산군추모의집 제1관,개인단,관리비(개인단),예산군 이외 사용자,250000
봉안시설,456,예산군추모의집 제1관,부부단,사용료(부부단),예산군에 계속 3년이상 주민등록이 되어 있는 자,700000
봉안시설,457,예산군추모의집 제1관,부부단,사용료(부부단),"예산군 6월이상 3년미만 주민등록이 되어 있는자, 6월이상 등록기준지가 되어 있는자",1150000
봉안시설,458,예산군추모의집 제1관,부부단,사용료(부부단),예산군 이외 사용자,1500000
봉안시설,459,예산군추모의집 제1관,부부단,관리비(부부단),예산군에 계속 3년이상 주민등록이 되어 있는 자,300000
봉안시설,460,예산군추모의집 제1관,부부단,관리비(부부단),"예산군 6월이상 3년미만 주민등록이 되어 있는자, 6월이상 등록기준지가 되어 있는자",350000
봉안시설,461,예산군추모의집 제1관,부부단,관리비(부부단),예산군 이외 사용자,500000
봉안시설,462,예원추모관,개인단,일반실(목련),사용료:160만원~400만원 관리비:5년 30만원,1600000
봉안시설,463,예원추모관,부부단,일반실(목련),사용료:320만원~750만원 관리비:5년 60만원,3200000
봉안시설,464,예원추모관,개인단,"국화실, 매화실버실",사용료:250만원~650만원 관리비:5년 30만원,2500000
봉안시설,465,예원추모관,부부단,"국화실, 매화실버실",사용료:500만원~1300만원 관리비:5년 60만원,5000000
봉안시설,466,예원추모관,개인단,매화 특별실,사용료:450만원~800만원 관리비:5년 30만원,4500000
봉안시설,467,예원추모관,부부단,매화 특별실,사용료:850만원~4500만원 관리비:5년 60만원,8500000
봉안시설,468,예원추모관,개인단,난초 골드실(VIP),사용료:300만원~750만원 관리비:5년 36만원,3000000
봉안시설,469,예원추모관,부부단,난초 골드실(VIP),사용료:600만원~1500만원 관리비:5년 72만원,6000000
봉안시설,470,예원추모관,개인단,"일반실 (매화, 난초)",사용료:200만원~550만원 관리비: 5년 30만원,2000000
봉안시설,471,예원추모관,부부단,"일반실 (매화, 난초)",사용료:400만원~1100만원 관리비: 5년 60만원,4000000
봉안시설,472,예원추모관,개인단,미소실,사용료:300만원~850만원 관리비:5년 30만원,3000000
봉안시설,473,예원추모관,부부단,미소실,사용료:600만원~1500만원 관리비:5년60만원,6000000
봉안시설,474,동대문구추모의집,개인단,사용료,개인단(최초15년기준),200000
봉안시설,475,동대문구추모의집,부부단,사용료,부부단(최초15년기준),400000
봉안시설,476,동대문구추모의집,개인단,관리비,개인단(최초 15년기준),450000
봉안시설,477,동대문구추모의집,부부단,관리비,부부단(최초 15년기준),900000
봉안시설,478,오룡군립묘원(봉안),개인단,사용료 및 관리비,최초 안치 15년 기준(관내),200000
봉안시설,479,오룡군립묘원(봉안),개인단,사용료 및 관리비,최초 안치 15년 기준(관외),920000
봉안시설,480,오산시립쉼터공원,개인단,"납골당사용료, 관리비",개인단/15년간 기준-관내,500000
봉안시설,481,오산시립쉼터공원,개인단,"납골당사용료, 관리비",개인단/15년간 기준-관외,750000
봉안시설,482,오산시립쉼터공원,부부단,"납골당사용료, 관리비",부부단/15년간 기준-관내,700000
봉안시설,483,오산시립쉼터공원,부부단,"납골당사용료, 관리비",부부단/15년간 기준-관외,1050000
